"","WaterBody","Season","DateTime","Temp_meas","Sal_meas","CO2_meas","DO_meas","pH_meas","CO2_Tcorr12"
"20350","CB","Winter",2018-01-01 17:00:00,0.37,28.69,336.5,NA,NA,550.345987751451
"20351","CB","Winter",2018-01-01 18:00:00,0.24,28.81,329,NA,NA,541.046783330813
"20352","CB","Winter",2018-01-01 19:00:00,0.07,28.63,328.8,NA,NA,544.620195744869
"20353","CB","Winter",2018-01-02 20:00:00,0.63,28.69,334.4,NA,NA,540.929459478218
"20354","CB","Winter",2018-01-02 21:00:00,1.19,29.07,359.3,13.04,NA,567.602127841932
"20355","CB","Winter",2018-01-02 22:00:00,0.85,29.93,376.1,13.02,NA,602.748522308959
"20356","CB","Winter",2018-01-02 23:00:00,1.03,29.88,365.8,13.08,NA,581.794757944913
"20357","CB","Winter",2018-01-02 00:00:00,1.59,30.31,380.3,12.79,NA,590.697129571813
"20358","CB","Winter",2018-01-02 01:00:00,1.49,30.37,392.5,12.72,NA,612.230923438342
"20359","CB","Winter",2018-01-02 02:00:00,1.24,30.34,397.4,12.84,NA,626.464012230823
"20360","CB","Winter",2018-01-02 03:00:00,1.21,30.37,396.7,12.75,NA,626.154613809687
"20361","CB","Winter",2018-01-02 04:00:00,1.41,30.38,399,12.86,NA,624.479446372222
"20362","CB","Winter",2018-01-02 05:00:00,0.22,29.73,379.5,13.07,NA,624.623205561961
"20363","CB","Winter",2018-01-02 06:00:00,0.06,29.28,364.9,13.09,NA,604.671504887313
"20364","CB","Winter",2018-01-02 07:00:00,0.83,29.32,368.2,12.75,NA,590.587183817354
"20365","CB","Winter",2018-01-02 08:00:00,0.79,29.97,388.9,12.98,NA,624.846013613375
"20366","CB","Winter",2018-01-02 09:00:00,1.08,29.97,397.1,12.71,NA,630.242167345271
"20367","CB","Winter",2018-01-02 10:00:00,1.3,30.56,409,12.76,NA,643.116028117999
"20368","CB","Winter",2018-01-02 11:00:00,1.22,30.5,401.1,12.98,NA,632.831866283246
"20369","CB","Winter",2018-01-02 12:00:00,1.45,30.51,401.8,13.01,NA,627.798623846946
"20370","CB","Winter",2018-01-02 13:00:00,1.53,30.57,412,12.93,NA,641.561051440938
"20371","CB","Winter",2018-01-02 14:00:00,1.16,30.55,415.6,13.11,NA,657.375412381698
"20372","CB","Winter",2018-01-02 15:00:00,1.4,30.52,405.6,13.1,NA,635.077762660072
"20373","CB","Winter",2018-01-02 16:00:00,0.76,30.58,409.6,NA,NA,658.940389044086
"20374","CB","Winter",2018-01-02 17:00:00,0.85,30.56,379.5,NA,NA,608.197458697819
"20375","CB","Winter",2018-01-02 18:00:00,0.17,29.68,354.3,NA,NA,584.380909129641
"20376","CB","Winter",2018-01-02 19:00:00,0.73,29.61,NA,NA,NA,NA
"20377","CB","Winter",2018-01-03 20:00:00,1.02,29.84,351.9,13.07,NA,559.923991093891
"20378","CB","Winter",2018-01-03 21:00:00,0.99,30.28,365.7,13.05,NA,582.620671381753
"20379","CB","Winter",2018-01-03 22:00:00,1.3,30.22,375.6,13.02,NA,590.597506506407
"20380","CB","Winter",2018-01-03 23:00:00,1.13,30.54,388.7,12.93,NA,615.607039976264
"20381","CB","Winter",2018-01-03 00:00:00,1.49,30.55,389.7,12.94,NA,607.863416213814
"20382","CB","Winter",2018-01-03 01:00:00,1.59,30.67,399.5,12.71,NA,620.519335429765
"20383","CB","Winter",2018-01-03 02:00:00,1.48,30.66,407.2,12.79,NA,635.429066021714
"20384","CB","Winter",2018-01-03 03:00:00,1.64,30.76,418.9,12.64,NA,649.277514116512
"20385","CB","Winter",2018-01-03 04:00:00,0.86,30.79,423.2,12.75,NA,677.945485976999
"20386","CB","Winter",2018-01-03 05:00:00,0.77,30.83,416.1,12.85,NA,669.114111601711
"20387","CB","Winter",2018-01-03 06:00:00,0.24,30.07,377.4,NA,NA,620.641507687078
"20388","CB","Winter",2018-01-03 07:00:00,0.44,29.87,365.1,NA,NA,595.3558468208
"20389","CB","Winter",2018-01-03 08:00:00,0.78,30.03,373.3,13.08,NA,600.035239457444
"20390","CB","Winter",2018-01-03 09:00:00,0.93,30.41,378.7,13.03,NA,604.865025569047
"20391","CB","Winter",2018-01-03 10:00:00,1.03,30.46,386.9,13.01,NA,615.353722932988
"20392","CB","Winter",2018-01-03 11:00:00,1.27,30.74,399,12.88,NA,628.188585574838
"20393","CB","Winter",2018-01-03 12:00:00,1.52,30.57,394.1,13.02,NA,613.947048500449
"20394","CB","Winter",2018-01-03 13:00:00,1.72,30.75,404.6,12.79,NA,624.994546897066
"20395","CB","Winter",2018-01-03 14:00:00,1.72,30.85,411.2,12.87,NA,635.189712516247
"20396","CB","Winter",2018-01-03 15:00:00,1.43,30.88,416,12.96,NA,650.535753964363
"20397","CB","Winter",2018-01-03 16:00:00,1.43,30.82,404.4,13.09,NA,632.395814671126
"20398","CB","Winter",2018-01-03 17:00:00,1.35,30.76,402.3,NA,NA,631.244380868656
"20399","CB","Winter",2018-01-03 18:00:00,0.45,29.62,384.8,NA,NA,627.214582416076
"20400","CB","Winter",2018-01-03 19:00:00,0.44,28.34,339.3,NA,NA,553.284685911524
"20401","CB","Winter",2018-01-04 20:00:00,0.97,29.47,350.4,NA,NA,558.717712521783
"20402","CB","Winter",2018-01-04 21:00:00,0.95,29.94,364.5,NA,NA,581.692263750907
"20403","CB","Winter",2018-01-04 22:00:00,1.04,30.37,372.2,13.06,NA,591.723428544557
"20404","CB","Winter",2018-01-04 23:00:00,1.52,30.32,380.7,13.05,NA,593.071914143925
"20405","CB","Winter",2018-01-04 00:00:00,1.55,30.81,395.2,12.87,NA,614.879901039486
"20406","CB","Winter",2018-01-04 01:00:00,1.79,30.73,402.1,12.8,NA,619.296287901666
"20407","CB","Winter",2018-01-04 02:00:00,1.85,30.74,412.4,12.73,NA,633.549891598266
"20408","CB","Winter",2018-01-04 03:00:00,1.36,31.04,419.8,12.75,NA,658.424860352122
"20409","CB","Winter",2018-01-04 04:00:00,0.83,30.3,398.8,13.06,NA,639.669117073224
"20410","CB","Winter",2018-01-04 05:00:00,0.73,30.18,385.2,13.07,NA,620.473986256124
"20411","CB","Winter",2018-01-04 06:00:00,0.71,29.9,380.6,13.06,NA,613.583251899376
"20412","CB","Winter",2018-01-04 07:00:00,0.55,29.59,366.9,NA,NA,595.513662454708
"20413","CB","Winter",2018-01-04 08:00:00,0.43,29.57,357.5,NA,NA,583.209437091936
"20414","CB","Winter",2018-01-04 09:00:00,0.41,29.56,359.9,NA,NA,587.621606910669
"20415","CB","Winter",2018-01-04 10:00:00,0.35,29.55,363,NA,NA,594.189227986277
"20416","CB","Winter",2018-01-04 11:00:00,1.2,30.24,375.6,12.99,NA,593.101025167965
"20417","CB","Winter",2018-01-04 12:00:00,1.33,30.37,390.5,12.92,NA,613.247722480284
"20418","CB","Winter",2018-01-04 13:00:00,1.18,30.56,395.3,12.95,NA,624.73713064964
"20419","CB","Winter",2018-01-04 14:00:00,0.93,30.44,384.8,13.02,NA,614.608032318377
"20420","CB","Winter",2018-01-04 15:00:00,0.38,30.56,383.6,12.93,NA,627.112746225695
"20421","CB","Winter",2018-01-04 16:00:00,0.27,30.28,364.9,12.92,NA,599.323994042082
"20422","CB","Winter",2018-01-04 17:00:00,0.54,30.38,372.3,12.9,NA,604.534040851427
"20423","CB","Winter",2018-01-04 18:00:00,0,29.96,353.7,12.97,NA,587.601558265388
"20424","CB","Winter",2018-01-04 19:00:00,-0.01,29.67,364.3,13.09,NA,605.467389266639
"20425","CB","Winter",2018-01-05 20:00:00,0.08,29.51,350.4,12.98,NA,580.152708302397
"20426","CB","Winter",2018-01-05 21:00:00,-0.14,29.2,357.5,12.95,NA,597.442092107527
"20427","CB","Winter",2018-01-05 22:00:00,-0.14,29.19,347.2,13.02,NA,580.229075188066
"20428","CB","Winter",2018-01-05 23:00:00,-0.27,29.2,348.7,13.05,NA,585.949116374586
"20429","CB","Winter",2018-01-05 00:00:00,0.62,29.21,355.5,13.07,NA,575.304375388328
"20430","CB","Winter",2018-01-05 01:00:00,0.98,29.93,382.2,12.92,NA,609.165526825737
"20431","CB","Winter",2018-01-05 02:00:00,0.55,29.82,378.4,12.96,NA,614.179258307063
"20432","CB","Winter",2018-01-05 03:00:00,0.64,29.73,378.1,13.02,NA,611.360444580113
"20433","CB","Winter",2018-01-05 04:00:00,0.81,29.9,381.6,12.96,NA,612.598618696042
"20434","CB","Winter",2018-01-05 05:00:00,0.34,29.81,383.2,12.96,NA,627.519688178314
"20435","CB","Winter",2018-01-05 06:00:00,0.43,29.88,383.9,12.89,NA,626.277210907955
"20436","CB","Winter",2018-01-05 07:00:00,0.06,29.73,371.5,12.77,NA,615.608287381849
"20437","CB","Winter",2018-01-05 08:00:00,-0.61,29.53,368.1,12.88,NA,627.508765846572
"20438","CB","Winter",2018-01-05 09:00:00,-0.26,29.36,361.3,12.89,NA,606.865168163313
"20439","CB","Winter",2018-01-05 10:00:00,-0.02,29.67,367.8,12.92,NA,611.543024845323
"20440","CB","Winter",2018-01-05 11:00:00,0.61,29.89,377.2,12.94,NA,610.679670459183
"20441","CB","Winter",2018-01-05 12:00:00,0.67,29.95,381.5,12.99,NA,616.07570316103
"20442","CB","Winter",2018-01-05 13:00:00,0.62,30.03,386.5,13.06,NA,625.471564240756
"20443","CB","Winter",2018-01-05 14:00:00,0.63,30,388.7,13.08,NA,628.765792162629
"20444","CB","Winter",2018-01-05 15:00:00,0.96,30.14,394.1,13.05,NA,628.663843755773
"20445","CB","Winter",2018-01-05 16:00:00,0.89,30.14,395.2,13.09,NA,632.287986925742
"20446","CB","Winter",2018-01-05 17:00:00,0,29.96,386.7,13.02,NA,642.424434778699
"20447","CB","Winter",2018-01-05 18:00:00,-0.33,30.27,384.6,13.08,NA,647.917149944808
"20448","CB","Winter",2018-01-05 19:00:00,-0.14,29.95,374.5,13.02,NA,625.851925858095
"20449","CB","Winter",2018-01-06 20:00:00,-0.62,30.03,371.6,13,NA,633.743315261987
"20450","CB","Winter",2018-01-06 21:00:00,-0.48,29.5,355,NA,NA,601.858151902612
"20451","CB","Winter",2018-01-06 22:00:00,-0.52,29.46,349.9,NA,NA,594.216302899924
"20452","CB","Winter",2018-01-06 23:00:00,-0.28,29.62,355.3,NA,NA,597.292237114799
"20453","CB","Winter",2018-01-06 00:00:00,0.28,29.87,369.3,13.08,NA,606.294184871706
"20454","CB","Winter",2018-01-06 01:00:00,0.23,29.95,378.6,13.04,NA,622.878352430436
"20455","CB","Winter",2018-01-06 02:00:00,0.02,30.01,378.9,13.07,NA,628.93399703606
"20456","CB","Winter",2018-01-06 03:00:00,0.61,29.87,381.6,13.03,NA,617.803187293808
"20457","CB","Winter",2018-01-06 04:00:00,0.71,30.32,399,12.93,NA,643.246761712694
"20458","CB","Winter",2018-01-06 05:00:00,0.68,30.16,396.2,12.99,NA,639.543815721493
"20459","CB","Winter",2018-01-06 06:00:00,-0.87,30,394.7,12.86,NA,680.29530956386
"20460","CB","Winter",2018-01-06 07:00:00,-0.95,29.93,376.6,12.91,NA,651.298860662821
"20461","CB","Winter",2018-01-06 08:00:00,-0.93,29.95,NA,12.96,NA,NA
"20462","CB","Winter",2018-01-06 09:00:00,-1,29.98,364.7,12.98,NA,632.054167039159
"20463","CB","Winter",2018-01-06 10:00:00,-0.87,29.81,361.7,13.11,NA,623.417313071315
"20464","CB","Winter",2018-01-06 11:00:00,-0.94,29.75,356.1,NA,NA,615.585341703701
"20465","CB","Winter",2018-01-06 12:00:00,-0.79,29.65,361.3,NA,NA,620.624133207279
"20466","CB","Winter",2018-01-06 13:00:00,-0.24,29.57,361.5,NA,NA,606.687627481058
"20467","CB","Winter",2018-01-06 14:00:00,0.08,30.06,372.7,NA,NA,617.074527352464
"20468","CB","Winter",2018-01-06 15:00:00,-0.1,30.01,370.6,NA,NA,618.287348033836
"20469","CB","Winter",2018-01-06 16:00:00,0.51,30.03,378.2,NA,NA,614.894160485336
"20470","CB","Winter",2018-01-06 17:00:00,0.41,30.22,386.7,13.02,NA,631.378925791486
"20471","CB","Winter",2018-01-06 18:00:00,-0.16,30.21,380.5,NA,NA,636.417107195299
"20472","CB","Winter",2018-01-06 19:00:00,-0.4,30.05,366,NA,NA,618.411029960016
"20473","CB","Winter",2018-01-07 20:00:00,-1.16,30.02,351.4,NA,NA,613.139926975536
