WaterBody,DateTime,TimeRoundMinute,Temp,Salinity,CO2,DO,pH
TB,7/22/2018 18:30,6:30:00 PM,30.72,27.2,732.4,6.13,7.834
TB,7/22/2018 19:30,7:30:00 PM,30.72,26.7,726.4,6.34,7.827
TB,7/22/2018 20:30,8:30:00 PM,30.72,27.59,738.6,6.26,7.835
TB,7/22/2018 21:30,9:30:00 PM,30.7,27.83,755.6,5.84,7.826
TB,7/22/2018 22:30,10:30:00 PM,30.64,27.88,760,5.89,7.82
TB,7/22/2018 23:30,11:30:00 PM,30.6,27.85,754.4,6.02,7.823
TB,7/23/2018 0:30,12:30:00 AM,30.58,28.04,749.3,5.98,7.823
TB,7/23/2018 1:30,1:30:00 AM,30.42,27.88,766.6,5.52,7.808
TB,7/23/2018 2:30,2:30:00 AM,30.38,27.75,774.5,5.3,7.796
TB,7/23/2018 3:30,3:30:00 AM,30.39,27.77,764.2,5.1,7.781
TB,7/23/2018 4:30,4:30:00 AM,30.52,28.39,755.7,5.7,7.776
TB,7/23/2018 5:30,5:30:00 AM,30.23,27.98,752.4,5.84,7.807
TB,7/23/2018 6:30,6:30:00 AM,30.49,28.7,765.6,5.6,7.812
TB,7/23/2018 7:30,7:30:00 AM,30.55,29.14,777.4,5.43,7.806
TB,7/23/2018 8:30,8:30:00 AM,30.56,29.56,771.1,5.36,7.817
TB,7/23/2018 9:30,9:30:00 AM,30.28,29.29,747.4,5.59,7.816
TB,7/23/2018 10:30,10:30:00 AM,30.35,29.7,729,5.66,7.823
TB,7/23/2018 11:30,11:30:00 AM,30.31,30.05,741.1,5.54,7.821
TB,7/23/2018 12:30,12:30:00 PM,30.38,30.08,756.9,5.43,7.808
TB,7/23/2018 13:30,1:30:00 PM,30.54,29.72,742.5,5.7,7.803
TB,7/23/2018 14:30,2:30:00 PM,30.5,29.53,738.1,5.6,7.813
TB,7/23/2018 15:30,3:30:00 PM,30.59,28.9,741.9,5.66,7.806
TB,7/23/2018 16:30,4:30:00 PM,30.55,28.15,743.8,5.74,7.809
TB,7/23/2018 17:30,5:30:00 PM,30.48,27.73,747.8,5.85,7.809
TB,7/23/2018 18:30,6:30:00 PM,30.44,27.55,770.7,5.68,7.812
TB,7/23/2018 19:30,7:30:00 PM,30.38,27.49,774.9,5.61,7.801
TB,7/23/2018 20:30,8:30:00 PM,30.2,27.26,785.7,5.69,7.798
TB,7/23/2018 21:30,9:30:00 PM,30.27,27.35,784.5,5.83,7.802
TB,7/23/2018 22:30,10:30:00 PM,30.39,27.78,785.1,5.74,7.808
TB,7/23/2018 23:30,11:30:00 PM,30.4,27.98,786,5.68,7.812
TB,7/24/2018 0:30,12:30:00 AM,30.33,27.98,782.8,5.69,7.811
TB,7/24/2018 1:30,1:30:00 AM,30.31,28.07,789.3,5.54,7.807
TB,7/24/2018 2:30,2:30:00 AM,30.35,28.19,800.2,5.28,7.798
TB,7/24/2018 3:30,3:30:00 AM,30.31,28.42,791.5,5.52,7.793
TB,7/24/2018 4:30,4:30:00 AM,30.17,28.4,797.7,5.51,7.792
TB,7/24/2018 5:30,5:30:00 AM,30.09,28.47,790,5.62,7.8
TB,7/24/2018 6:30,6:30:00 AM,30.16,28.82,791,5.53,7.805
TB,7/24/2018 7:30,7:30:00 AM,30.13,28.96,787.6,5.52,7.809
TB,7/24/2018 8:30,8:30:00 AM,30.12,29.26,783.6,5.48,7.809
TB,7/24/2018 9:30,9:30:00 AM,30.19,29.49,779.3,5.38,7.806
TB,7/24/2018 10:30,10:30:00 AM,30.26,29.58,770.9,5.38,7.803
TB,7/24/2018 11:30,11:30:00 AM,30.29,29.61,784,5.04,7.789
TB,7/24/2018 12:30,12:30:00 PM,30.34,29.49,779.5,5.34,7.776
TB,7/24/2018 13:30,1:30:00 PM,30.32,29.22,754,5.56,7.778
TB,7/24/2018 14:30,2:30:00 PM,30.38,28.86,747.4,5.68,7.787
TB,7/24/2018 15:30,3:30:00 PM,30.39,28.22,754.7,5.75,7.794
TB,7/24/2018 16:30,4:30:00 PM,30.45,27.59,754.6,6.02,7.802
TB,7/24/2018 17:30,5:30:00 PM,30.3,27.31,766.2,5.81,7.811
TB,7/24/2018 18:30,6:30:00 PM,30.23,27.15,790.6,5.69,7.804
TB,7/24/2018 19:30,7:30:00 PM,30.05,26.91,790.7,5.68,7.799
TB,7/24/2018 20:30,8:30:00 PM,30.07,26.94,801,5.87,7.793
TB,7/24/2018 21:30,9:30:00 PM,30.13,27.16,793.9,5.95,7.803
TB,7/24/2018 22:30,10:30:00 PM,30.16,27.55,795.8,5.78,7.81
TB,7/24/2018 23:30,11:30:00 PM,30.25,27.98,801.1,5.7,7.805
TB,7/25/2018 0:30,12:30:00 AM,30.26,28.24,804.3,5.55,7.822
TB,7/25/2018 1:30,1:30:00 AM,30.23,28.37,793.1,5.77,7.843
TB,7/25/2018 2:30,2:30:00 AM,30.21,28.37,793.2,5.42,7.836
TB,7/25/2018 3:30,3:30:00 AM,30.25,28.57,830.3,4.67,7.8
TB,7/25/2018 4:30,4:30:00 AM,30.16,28.36,839.7,5.21,7.787
TB,7/25/2018 5:30,5:30:00 AM,30.12,28.24,849.5,5.17,7.802
TB,7/25/2018 6:30,6:30:00 AM,30.08,28.25,827.8,5.45,7.824
TB,7/25/2018 7:30,7:30:00 AM,30.06,28.57,801.6,5.66,7.845
TB,7/25/2018 8:30,8:30:00 AM,30.17,29.16,787.3,5.56,7.849
TB,7/25/2018 9:30,9:30:00 AM,30.14,29.26,776.1,5.62,7.854
TB,7/25/2018 10:30,10:30:00 AM,30.18,29.58,754.9,5.64,7.859
TB,7/25/2018 11:30,11:30:00 AM,30.16,29.77,732.1,5.65,7.855
TB,7/25/2018 12:30,12:30:00 PM,30.26,29.86,762.7,5.34,7.823
TB,7/25/2018 13:30,1:30:00 PM,30.46,29.54,751.8,5.82,7.841
TB,7/25/2018 14:30,2:30:00 PM,30.34,29.43,744.2,5.67,7.855
TB,7/25/2018 15:30,3:30:00 PM,30.38,29.01,740.9,5.84,7.859
TB,7/25/2018 16:30,4:30:00 PM,30.42,28.29,727.9,5.98,7.855
TB,7/25/2018 17:30,5:30:00 PM,30.35,27.49,738.5,6.09,7.857
TB,7/25/2018 18:30,6:30:00 PM,30.2,27.1,761.9,5.76,7.832
TB,7/25/2018 19:30,7:30:00 PM,30.17,26.9,781,5.53,7.829
TB,7/25/2018 20:30,8:30:00 PM,30.07,26.65,815.3,5.6,7.806
TB,7/25/2018 21:30,9:30:00 PM,30.06,26.73,801.8,5.93,7.855
TB,7/25/2018 22:30,10:30:00 PM,30.12,27.15,784.2,5.99,7.867
TB,7/25/2018 23:30,11:30:00 PM,30.14,27.41,771.7,6.02,7.87
TB,7/26/2018 0:30,12:30:00 AM,30.22,27.67,767.2,6,7.869
TB,7/26/2018 1:30,1:30:00 AM,30.29,28.23,770.9,5.88,7.865
TB,7/26/2018 2:30,2:30:00 AM,30.28,28.52,776.2,5.69,7.854
TB,7/26/2018 3:30,3:30:00 AM,30.19,28.36,840.4,4.88,7.79
TB,7/26/2018 4:30,4:30:00 AM,30.21,28.22,859.5,4.93,7.804
TB,7/26/2018 5:30,5:30:00 AM,30.12,27.85,866.6,4.92,7.76
TB,7/26/2018 6:30,6:30:00 AM,30.16,27.89,881.6,4.92,7.791
TB,7/26/2018 7:30,7:30:00 AM,30.06,27.9,847.5,5.57,7.842
TB,7/26/2018 8:30,8:30:00 AM,30.21,29.27,814.3,5.64,7.865
TB,7/26/2018 9:30,9:30:00 AM,30.16,29.25,788.8,5.58,7.854
TB,7/26/2018 10:30,10:30:00 AM,30.13,29.48,767.3,5.73,7.863
TB,7/26/2018 11:30,11:30:00 AM,30.17,29.83,719.9,5.75,7.867
TB,7/26/2018 12:30,12:30:00 PM,30.23,30.03,718,5.77,7.868
TB,7/26/2018 13:30,1:30:00 PM,30.29,30.07,729.4,5.65,7.853
TB,7/26/2018 14:30,2:30:00 PM,30.42,29.51,719.4,6.04,7.872
TB,7/26/2018 15:30,3:30:00 PM,30.31,29.53,717.9,5.83,7.867
TB,7/26/2018 16:30,4:30:00 PM,30.47,28.75,720,6.06,7.864
TB,7/26/2018 17:30,5:30:00 PM,30.5,28,740,6,7.858
TB,7/26/2018 18:30,6:30:00 PM,30.32,27.32,751.2,5.9,7.848
TB,7/26/2018 19:30,7:30:00 PM,30.19,26.83,778.1,5.5,7.818
TB,7/26/2018 20:30,8:30:00 PM,30.09,26.54,839,5.26,7.794
TB,7/26/2018 21:30,9:30:00 PM,30.14,26.33,830.7,5.63,7.835
TB,7/26/2018 22:30,10:30:00 PM,30.11,26.61,809.4,5.9,7.844
TB,7/26/2018 23:30,11:30:00 PM,30.2,27.14,799.4,5.83,7.847
TB,7/27/2018 0:30,12:30:00 AM,30.24,27.27,782.5,5.97,7.856
TB,7/27/2018 1:30,1:30:00 AM,30.36,27.82,773.7,5.95,7.861
TB,7/27/2018 2:30,2:30:00 AM,30.31,27.97,772.9,5.84,7.856
TB,7/27/2018 3:30,3:30:00 AM,30.27,28.07,832,4.84,7.777
TB,7/27/2018 4:30,4:30:00 AM,30.28,28,857.3,4.99,7.809
TB,7/27/2018 5:30,5:30:00 AM,30.15,27.67,855.5,5.16,7.808
TB,7/27/2018 6:30,6:30:00 AM,30.06,27.39,881.3,4.79,7.779
TB,7/27/2018 7:30,7:30:00 AM,30.06,27.33,888.7,4.96,7.799
TB,7/27/2018 8:30,8:30:00 AM,30.22,27.75,846.9,5.59,7.842
TB,7/27/2018 9:30,9:30:00 AM,30.28,28.38,798,5.76,7.854
TB,7/27/2018 10:30,10:30:00 AM,30.29,29.03,767.3,5.8,7.861
TB,7/27/2018 11:30,11:30:00 AM,30.29,29.35,737.1,5.9,7.869
TB,7/27/2018 12:30,12:30:00 PM,30.53,29.34,722.6,6.3,7.888
TB,7/27/2018 13:30,1:30:00 PM,30.59,30.03,705.4,6.23,7.894
TB,7/27/2018 14:30,2:30:00 PM,30.47,29.71,720.4,5.83,7.87
TB,7/27/2018 15:30,3:30:00 PM,30.76,29.1,722.4,6.29,7.882
TB,7/27/2018 16:30,4:30:00 PM,30.63,28.65,730,6.14,7.877
TB,7/27/2018 17:30,5:30:00 PM,30.8,27.86,741.3,6.28,7.877
TB,7/27/2018 18:30,6:30:00 PM,30.77,27.1,761.1,6.09,7.856
TB,7/27/2018 19:30,7:30:00 PM,30.54,26.62,757.8,5.79,7.842
TB,7/27/2018 20:30,8:30:00 PM,30.42,26.27,805.5,5.26,7.787
TB,7/27/2018 21:30,9:30:00 PM,30.49,25.8,805.2,5.63,7.826
TB,7/27/2018 22:30,10:30:00 PM,30.51,25.87,782.6,6.19,7.87
TB,7/27/2018 23:30,11:30:00 PM,30.57,26.61,776.8,6.1,7.864
TB,7/28/2018 0:30,12:30:00 AM,30.61,26.83,777.6,6.01,7.856
TB,7/28/2018 1:30,1:30:00 AM,30.66,27.39,769.7,6.12,7.865
TB,7/28/2018 2:30,2:30:00 AM,30.61,27.65,765.2,6.01,7.86
TB,7/28/2018 3:30,3:30:00 AM,30.6,28.02,748.1,5.86,7.852
TB,7/28/2018 4:30,4:30:00 AM,30.53,28.14,814.1,4.87,7.795
TB,7/28/2018 5:30,5:30:00 AM,30.45,27.82,813.6,5.09,7.816
TB,7/28/2018 6:30,6:30:00 AM,30.42,27.43,860.3,4.94,7.778
TB,7/28/2018 7:30,7:30:00 AM,30.34,27.26,858.8,5.08,7.798
TB,7/28/2018 8:30,8:30:00 AM,30.39,27.31,846,5.24,7.825
TB,7/28/2018 9:30,9:30:00 AM,30.53,28.3,788.7,5.91,7.865
TB,7/28/2018 10:30,10:30:00 AM,30.53,28.96,739.7,5.95,7.872
TB,7/28/2018 11:30,11:30:00 AM,30.57,29.47,710.7,5.96,7.879
TB,7/28/2018 12:30,12:30:00 PM,30.62,29.69,697.6,6.24,7.896
TB,7/28/2018 13:30,1:30:00 PM,30.73,30.29,679.8,6.22,7.9
TB,7/28/2018 14:30,2:30:00 PM,30.99,30.44,727.7,5.47,7.862
TB,7/28/2018 15:30,3:30:00 PM,31.01,29.77,709.8,6.09,7.885
TB,7/28/2018 16:30,4:30:00 PM,30.94,29.09,711.9,6.09,7.872
TB,7/28/2018 17:30,5:30:00 PM,31.02,28.53,715.3,6.29,7.88
TB,7/28/2018 18:30,6:30:00 PM,31.15,27.69,730.9,6.29,7.867
TB,7/28/2018 19:30,7:30:00 PM,31.04,26.79,745.2,6.27,7.867
TB,7/28/2018 20:30,8:30:00 PM,30.92,26.33,765.1,6.03,7.852
TB,7/28/2018 21:30,9:30:00 PM,30.98,25.65,772.9,5.83,7.843
TB,7/28/2018 22:30,10:30:00 PM,31.01,25.41,757.2,5.86,7.878
TB,7/28/2018 23:30,11:30:00 PM,30.87,26.3,741.6,6.49,7.896
TB,7/29/2018 0:30,12:30:00 AM,30.85,27.16,749.7,6.24,7.878
TB,7/29/2018 1:30,1:30:00 AM,30.77,27.4,754,6.2,7.876
TB,7/29/2018 2:30,2:30:00 AM,30.83,28.3,757.3,6.09,7.879
TB,7/29/2018 3:30,3:30:00 AM,30.78,28.46,753.5,5.94,7.873
TB,7/29/2018 4:30,4:30:00 AM,30.72,28.74,782,5.63,7.851
TB,7/29/2018 5:30,5:30:00 AM,30.64,28.73,859.7,4.56,7.784
TB,7/29/2018 6:30,6:30:00 AM,30.54,28.36,837.6,5.1,7.819
TB,7/29/2018 7:30,7:30:00 AM,30.53,28.02,877.8,4.95,7.806
TB,7/29/2018 8:30,8:30:00 AM,30.48,27.69,892,4.8,7.79
TB,7/29/2018 9:30,9:30:00 AM,30.55,27.86,851.7,5.61,7.858
TB,7/29/2018 10:30,10:30:00 AM,30.66,28.84,791.8,5.85,7.876
TB,7/29/2018 11:30,11:30:00 AM,30.71,29.36,730.7,6.04,7.887
TB,7/29/2018 12:30,12:30:00 PM,30.72,29.87,707.5,6.06,7.895
TB,7/29/2018 13:30,1:30:00 PM,30.94,30.4,696,6.12,7.905
TB,7/29/2018 14:30,2:30:00 PM,30.91,30.79,692.9,5.92,7.902
TB,7/29/2018 15:30,3:30:00 PM,30.9,30.78,756.2,4.81,7.846
TB,7/29/2018 16:30,4:30:00 PM,30.77,29.57,755.5,5.78,7.87
TB,7/29/2018 17:30,5:30:00 PM,30.76,29.19,762,5.7,7.864
TB,7/29/2018 18:30,6:30:00 PM,30.78,28.74,770.8,5.78,7.867
TB,7/30/2018 19:30,7:30:00 PM,30.18,28.28,1049.7,5.28,7.735
TB,7/30/2018 20:30,8:30:00 PM,30.09,27.08,922.5,5.43,7.837
TB,7/30/2018 21:30,9:30:00 PM,30.14,26.53,884.1,5.02,7.811
TB,7/30/2018 22:30,10:30:00 PM,30,25.9,947.7,4.59,7.771
TB,7/30/2018 23:30,11:30:00 PM,29.99,25.78,909.7,4.78,7.805
TB,7/31/2018 0:30,12:30:00 AM,29.94,26.35,859.1,5.57,7.853
TB,7/31/2018 1:30,1:30:00 AM,30,27.35,821.1,5.54,7.861
TB,7/31/2018 2:30,2:30:00 AM,30.04,27.86,807.9,5.49,7.856
TB,7/31/2018 3:30,3:30:00 AM,30.05,28.54,765.9,5.43,7.857
TB,7/31/2018 4:30,4:30:00 AM,30.09,28.98,782.6,5.24,7.852
TB,7/31/2018 5:30,5:30:00 AM,29.99,29.08,865.1,4.18,7.774
TB,7/31/2018 6:30,6:30:00 AM,29.95,28.76,870.1,4.46,7.798
TB,7/31/2018 7:30,7:30:00 AM,29.8,28.05,850.9,4.89,7.816
TB,7/31/2018 8:30,8:30:00 AM,29.84,28.1,838.7,4.7,7.796
TB,7/31/2018 9:30,9:30:00 AM,29.84,27.88,822.9,4.6,7.817
TB,7/31/2018 10:30,10:30:00 AM,29.87,28.04,784.2,5.34,7.847
TB,7/31/2018 11:30,11:30:00 AM,29.99,28.73,758.4,5.26,7.85
TB,7/31/2018 12:30,12:30:00 PM,,,,,
TB,7/31/2018 13:30,1:30:00 PM,29.91,29.54,682.7,5.46,7.867
TB,7/31/2018 14:30,2:30:00 PM,29.92,30.26,672.4,5.49,7.88
TB,7/31/2018 15:30,3:30:00 PM,30.06,30.46,661.6,5.51,7.88
TB,7/31/2018 16:30,4:30:00 PM,30.14,30.29,678.2,4.85,7.857
TB,7/31/2018 17:30,5:30:00 PM,30.08,29.35,707.2,5.77,7.871
TB,7/31/2018 18:30,6:30:00 PM,30.02,29.23,727.1,5.53,7.863
TB,8/1/2018 19:30,7:30:00 PM,29.9,29.46,657.4,5.79,7.811
TB,8/1/2018 21:30,9:30:00 PM,29.84,27.49,726,6.01,7.827
TB,8/1/2018 22:30,10:30:00 PM,29.8,26.43,738.1,5.95,7.812
TB,8/1/2018 23:30,11:30:00 PM,29.77,25.7,765.4,5.67,7.771
TB,8/2/2018 0:30,12:30:00 AM,29.84,26.56,765.6,5.98,7.809
TB,8/2/2018 1:30,1:30:00 AM,29.85,27.74,749.5,6.07,7.867
TB,8/2/2018 2:30,2:30:00 AM,29.82,28.34,746.1,5.85,7.85
TB,8/2/2018 3:30,3:30:00 AM,29.87,28.83,725.9,5.71,7.836
TB,8/2/2018 4:30,4:30:00 AM,29.79,29.25,718.7,5.85,7.854
TB,8/2/2018 5:30,5:30:00 AM,29.71,29.27,713.5,5.78,7.844
TB,8/2/2018 6:30,6:30:00 AM,29.64,29.42,759.7,4.45,7.775
TB,8/2/2018 7:30,7:30:00 AM,29.51,28.93,741.5,5.34,7.771
TB,8/2/2018 8:30,8:30:00 AM,29.68,28.47,727.5,5.41,7.803
TB,8/2/2018 9:30,9:30:00 AM,29.71,28.25,703,5.68,7.805
TB,8/2/2018 10:30,10:30:00 AM,29.82,27.58,668.3,5.94,7.809
TB,8/2/2018 11:30,11:30:00 AM,29.96,26.94,683.5,5.61,7.762
TB,8/2/2018 12:30,12:30:00 PM,30.07,27.06,670.2,5.77,7.805
TB,8/2/2018 13:30,1:30:00 PM,29.93,27.92,642.5,6.49,7.905
TB,8/2/2018 14:30,2:30:00 PM,29.84,28.86,672.7,6.04,7.891
TB,8/2/2018 15:30,3:30:00 PM,29.81,29.34,673.7,6.08,7.899
TB,8/2/2018 16:30,4:30:00 PM,29.9,29.92,661,6.22,7.908
TB,8/2/2018 17:30,5:30:00 PM,29.88,30.43,658.4,5.52,7.859
TB,8/2/2018 18:30,6:30:00 PM,29.89,29.83,694.6,5.43,7.84
TB,8/3/2018 19:30,7:30:00 PM,29.72,28.82,624.3,4.71,7.73
TB,8/3/2018 20:30,8:30:00 PM,29.73,28.66,694.8,5.46,7.786
TB,8/3/2018 21:30,9:30:00 PM,29.72,28.19,743.7,5.28,7.806
TB,8/3/2018 22:30,10:30:00 PM,29.65,27.18,739.8,5.76,7.833
TB,8/3/2018 23:30,11:30:00 PM,29.61,25.99,743,5.79,7.836
TB,8/4/2018 0:30,12:30:00 AM,29.49,25.05,757.3,5.63,7.803
TB,8/4/2018 1:30,1:30:00 AM,29.57,24.88,769.3,5.3,7.788
TB,8/4/2018 2:30,2:30:00 AM,29.56,25.22,744.9,6.02,7.861
TB,8/4/2018 3:30,3:30:00 AM,29.63,26.95,760.2,5.81,7.867
TB,8/4/2018 4:30,4:30:00 AM,29.57,28.11,769.3,5.6,7.87
TB,8/4/2018 5:30,5:30:00 AM,29.61,28.84,748.7,5.69,7.875
TB,8/4/2018 6:30,6:30:00 AM,29.62,29.29,743.2,5.57,7.876
TB,8/4/2018 7:30,7:30:00 AM,29.52,29.37,726.5,5.57,7.873
TB,8/4/2018 8:30,8:30:00 AM,29.52,29.08,747.3,4.84,7.828
TB,8/4/2018 9:30,9:30:00 AM,29.5,28.48,724.4,5.53,7.807
TB,8/4/2018 10:30,10:30:00 AM,29.57,28.3,696,5.71,7.847
TB,8/4/2018 11:30,11:30:00 AM,29.64,27.47,657.2,5.87,7.828
TB,8/4/2018 12:30,12:30:00 PM,29.78,27.09,651.5,6,7.828
TB,8/4/2018 13:30,1:30:00 PM,30.01,25.9,668.3,5.97,7.808
TB,8/4/2018 14:30,2:30:00 PM,29.97,26.08,664.7,5.71,7.801
TB,8/4/2018 15:30,3:30:00 PM,29.95,26.66,639.3,6.37,7.887
TB,8/4/2018 16:30,4:30:00 PM,30.06,27.5,619.6,6.42,7.895
TB,8/4/2018 17:30,5:30:00 PM,29.83,27.76,644.3,5.82,7.859
TB,8/4/2018 18:30,6:30:00 PM,29.75,28.22,675.4,5.25,7.828
TB,8/5/2018 19:30,7:30:00 PM,30,29.12,691.1,5.28,7.845
TB,8/5/2018 20:30,8:30:00 PM,30.02,29.36,717.3,5.55,7.863
TB,8/5/2018 21:30,9:30:00 PM,30.19,26.97,714,5.7,7.843
TB,8/5/2018 22:30,10:30:00 PM,30.2,25.96,693.6,5.54,7.712
TB,8/5/2018 23:30,11:30:00 PM,30.19,26.39,736,4.53,7.762
TB,8/6/2018 0:30,12:30:00 AM,30.14,25.89,734.5,3.88,7.707
TB,8/6/2018 1:30,1:30:00 AM,29.88,23.92,727.5,3.3,7.707
TB,8/6/2018 2:30,2:30:00 AM,29.94,24.7,767.8,4.13,7.739
TB,8/6/2018 3:30,3:30:00 AM,29.67,23.83,752.8,4.1,7.659
TB,8/6/2018 4:30,4:30:00 AM,29.89,25.35,735.1,3.39,7.647
TB,8/6/2018 5:30,5:30:00 AM,30.06,26.8,739.7,3.9,7.769
TB,8/6/2018 6:30,6:30:00 AM,30.09,27.03,735.7,2.76,7.705
TB,8/6/2018 7:30,7:30:00 AM,30.04,27.23,719.7,2.84,7.707
TB,8/6/2018 8:30,8:30:00 AM,29.93,26.99,687.5,2.3,7.683
TB,8/6/2018 9:30,9:30:00 AM,29.96,26.34,667,2.43,7.669
TB,8/6/2018 10:30,10:30:00 AM,30.02,26.58,681.5,2.92,7.624
TB,8/6/2018 11:30,11:30:00 AM,30.09,26.28,630.5,1.27,7.576
TB,8/6/2018 12:30,12:30:00 PM,30.29,26.04,645.9,2.13,7.587
